id,name,symbol,slug,circulating_supply,total_supply,max_supply,date_added,num_market_pairs,cmc_rank,last_updated,quote
2273,Uquid Coin,UQC,uquid-coin,10000000,40000000,,2017-12-13T00:00:00.000Z,12,737,2018-10-04T07:42:27.000Z,"{'USD': {'price': 0.195115277399, 'volume_24h': 538245.810992232, 'percent_change_1h': -7.21602, 'percent_change_24h': -23.1315, 'percent_change_7d': -22.9525, 'market_cap': 1951152.7739900001, 'last_updated': '2018-10-04T07:42:27.000Z'}}"
2718,Pal Network,PAL,pal-network,413224172.707808,1000000000,,2018-05-09T00:00:00.000Z,8,746,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.00453324726645, 'volume_24h': 814655.325245451, 'percent_change_1h': -0.0853934, 'percent_change_24h': -0.159105, 'percent_change_7d': 5.65972, 'market_cap': 1873247.3513587334, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
2680,Helbiz,HBZ,helbiz,622522128.730679,1005250000,,2018-04-29T00:00:00.000Z,17,772,2018-10-04T07:42:39.000Z,"{'USD': {'price': 0.00258833247313, 'volume_24h': 437219.568950641, 'percent_change_1h': -5.87003, 'percent_change_24h': 14.686, 'percent_change_7d': 13.3313, 'market_cap': 1611294.2410356307, 'last_updated': '2018-10-04T07:42:39.000Z'}}"
3357,Digital Asset Guarantee Token,DAGT,digital-asset-guarantee-token,22522329.5367,100100000,,2018-09-29T00:00:00.000Z,3,776,2018-10-04T07:42:51.000Z,"{'USD': {'price': 0.0704729341893, 'volume_24h': 406739.519823245, 'percent_change_1h': 0.00553556, 'percent_change_24h': 2.06584, 'percent_change_7d': None, 'market_cap': 1587214.6472295865, 'last_updated': '2018-10-04T07:42:51.000Z'}}"
2733,Freyrchain,FREC,freyrchain,500000000,10000000000,,2018-05-11T00:00:00.000Z,6,777,2018-10-04T07:42:38.000Z,"{'USD': {'price': 0.0031672817902, 'volume_24h': 500080.404433593, 'percent_change_1h': -0.0356607, 'percent_change_24h': -0.845791, 'percent_change_7d': 1.6027, 'market_cap': 1583640.8951, 'last_updated': '2018-10-04T07:42:38.000Z'}}"
2495,Pareto Network,PARETO,pareto-network,262331014.534786,500000000,,2018-02-02T00:00:00.000Z,5,787,2018-10-04T07:42:40.000Z,"{'USD': {'price': 0.00586941184861, 'volume_24h': 460086.747932134, 'percent_change_1h': -1.361, 'percent_change_24h': -15.9429, 'percent_change_7d': 46.1878, 'market_cap': 1539728.764968355, 'last_updated': '2018-10-04T07:42:40.000Z'}}"
3194,DPRating,RATING,dprating,2150476970,9968000070,,2018-08-20T00:00:00.000Z,6,801,2018-10-04T07:42:48.000Z,"{'USD': {'price': 0.000669199371971, 'volume_24h': 464685.773752235, 'percent_change_1h': -0.473262, 'percent_change_24h': 5.30609, 'percent_change_7d': 10.3178, 'market_cap': 1439097.837762099, 'last_updated': '2018-10-04T07:42:48.000Z'}}"
1704,eBoost,EBST,eboostcoin,20000000,80828160.07,99990000,2017-06-06T00:00:00.000Z,3,802,2018-10-04T07:42:30.000Z,"{'USD': {'price': 0.0716593718246, 'volume_24h': 466996.498273251, 'percent_change_1h': 6.61836, 'percent_change_24h': 31.41, 'percent_change_7d': 74.4323, 'market_cap': 1433187.436492, 'last_updated': '2018-10-04T07:42:30.000Z'}}"
2879,Origin Sport,ORS,origin-sport,48046378,300000000,,2018-06-27T00:00:00.000Z,3,824,2018-10-04T07:42:41.000Z,"{'USD': {'price': 0.0269871873683, 'volume_24h': 1640319.3099517, 'percent_change_1h': 1.42255, 'percent_change_24h': -1.80791, 'percent_change_7d': -1.23761, 'market_cap': 1296636.6054541671, 'last_updated': '2018-10-04T07:42:41.000Z'}}"
2837,0xBitcoin,0xBTC,0xbtc,3137900,20999984,,2018-06-04T00:00:00.000Z,4,826,2018-10-04T07:42:49.000Z,"{'USD': {'price': 0.409433010531, 'volume_24h': 323749.381322022, 'percent_change_1h': -2.21075, 'percent_change_24h': -11.2246, 'percent_change_7d': -22.7892, 'market_cap': 1284759.8437452249, 'last_updated': '2018-10-04T07:42:49.000Z'}}"
3228,Cryptosolartech,CST,cryptosolartech,64278763.1153,1124463120.87,,2018-08-28T00:00:00.000Z,3,831,2018-10-04T07:42:48.000Z,"{'USD': {'price': 0.0192596372191, 'volume_24h': 230118.782347733, 'percent_change_1h': 1.08206, 'percent_change_24h': 8.1362, 'percent_change_7d': -3.54236, 'market_cap': 1237985.6584931442, 'last_updated': '2018-10-04T07:42:48.000Z'}}"
2414,RealChain,RCT,realchain,318141370.36047,1000000000,,2018-01-16T00:00:00.000Z,7,835,2018-10-04T07:42:37.000Z,"{'USD': {'price': 0.00380398259371, 'volume_24h': 714831.120441812, 'percent_change_1h': -0.270711, 'percent_change_24h': -0.395895, 'percent_change_7d': -4.44066, 'market_cap': 1210204.2351902744, 'last_updated': '2018-10-04T07:42:37.000Z'}}"
3227,Traceability Chain,TAC,traceability-chain,191015246.176535,1000000000,,2018-08-28T00:00:00.000Z,3,855,2018-10-04T07:42:48.000Z,"{'USD': {'price': 0.00575748216928, 'volume_24h': 372701.640417927, 'percent_change_1h': -0.818283, 'percent_change_24h': 2.10068, 'percent_change_7d': 9.57762, 'market_cap': 1099766.87392203, 'last_updated': '2018-10-04T07:42:48.000Z'}}"
2278,HollyWoodCoin,HWC,hollywoodcoin,9368950.64422502,28724228.644225,,2017-12-13T00:00:00.000Z,2,880,2018-10-04T07:42:36.000Z,"{'USD': {'price': 0.104873016422, 'volume_24h': 299173.450525246, 'percent_change_1h': -0.0604971, 'percent_change_24h': -0.456422, 'percent_change_7d': -31.3404, 'market_cap': 982550.114768718, 'last_updated': '2018-10-04T07:42:36.000Z'}}"
2927,nUSD,NUSD,nusd,980908.443149584,1225989.21507346,,2018-07-13T00:00:00.000Z,3,883,2018-10-04T07:42:47.000Z,"{'USD': {'price': 0.997226195396, 'volume_24h': 227733.573917423, 'percent_change_1h': 0.330707, 'percent_change_24h': -0.151483, 'percent_change_7d': 0.401639, 'market_cap': 978187.5947938733, 'last_updated': '2018-10-04T07:42:47.000Z'}}"
2419,Profile Utility Token,PUT,profile-utility-token,45289803.8986502,100000000,,2018-01-17T00:00:00.000Z,7,890,2018-10-04T07:42:35.000Z,"{'USD': {'price': 0.0209150849656, 'volume_24h': 228761.62829353, 'percent_change_1h': 1.0607, 'percent_change_24h': -0.405253, 'percent_change_7d': -9.51303, 'market_cap': 947240.096615631, 'last_updated': '2018-10-04T07:42:35.000Z'}}"
2311,ACE (TokenStars),ACE,ace,11674289,14476036,,2017-12-26T00:00:00.000Z,3,904,2018-10-04T07:42:41.000Z,"{'USD': {'price': 0.0729163627479, 'volume_24h': 200734.522662582, 'percent_change_1h': -1.94036, 'percent_change_24h': 5.35402, 'percent_change_7d': 6.50531, 'market_cap': 851246.6915478188, 'last_updated': '2018-10-04T07:42:41.000Z'}}"
2920,0xcert,ZXC,0xcert,115000000,500000000,,2018-07-12T00:00:00.000Z,6,906,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.00739115603815, 'volume_24h': 145318.306076213, 'percent_change_1h': -0.647958, 'percent_change_24h': 2.65336, 'percent_change_7d': 0.763362, 'market_cap': 849982.94438725, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
1970,ATBCoin,ATB,atbcoin,42038227.3787922,54015027.3787922,300000000,2017-09-19T00:00:00.000Z,5,910,2018-10-04T07:42:32.000Z,"{'USD': {'price': 0.0199539296167, 'volume_24h': 860387.327629264, 'percent_change_1h': -0.0375911, 'percent_change_24h': 0.347076, 'percent_change_7d': -14.6334, 'market_cap': 838827.8303272504, 'last_updated': '2018-10-04T07:42:32.000Z'}}"
3027,Webcoin,WEB,webcoin,32583721.5001229,70000000,,2018-08-02T00:00:00.000Z,5,911,2018-10-04T07:42:49.000Z,"{'USD': {'price': 0.0256902362501, 'volume_24h': 370412.736077913, 'percent_change_1h': 5.56713, 'percent_change_24h': -2.23101, 'percent_change_7d': -22.4459, 'market_cap': 837083.5032456202, 'last_updated': '2018-10-04T07:42:49.000Z'}}"
2825,Naviaddress,NAVI,naviaddress,242550845.354,1000000000,,2018-05-28T00:00:00.000Z,3,926,2018-10-04T07:42:42.000Z,"{'USD': {'price': 0.00303354787656, 'volume_24h': 117994.039730821, 'percent_change_1h': -3.55779, 'percent_change_24h': -0.0371232, 'percent_change_7d': 0.10584, 'market_cap': 735789.6018814597, 'last_updated': '2018-10-04T07:42:42.000Z'}}"
3287,Abulaba,AAA,abulaba,6785813.17564,397000000,,2018-09-14T00:00:00.000Z,2,928,2018-10-04T07:42:47.000Z,"{'USD': {'price': 0.108377309669, 'volume_24h': 111338.851184628, 'percent_change_1h': -17.5484, 'percent_change_24h': -1.73634, 'percent_change_7d': -42.7576, 'market_cap': 735428.1758923166, 'last_updated': '2018-10-04T07:42:47.000Z'}}"
2418,Maverick Chain,MVC,maverick-chain,104936230.999903,200000000,,2018-01-17T00:00:00.000Z,2,930,2018-10-04T07:42:36.000Z,"{'USD': {'price': 0.00696240917184, 'volume_24h': 168591.319553294, 'percent_change_1h': -1.75786, 'percent_change_24h': -3.16226, 'percent_change_7d': -17.025, 'market_cap': 730608.9771720455, 'last_updated': '2018-10-04T07:42:36.000Z'}}"
3262,CYCLEAN,CCL,cyclean,90972045.9141669,4000000000,,2018-09-10T00:00:00.000Z,8,946,2018-10-04T07:42:47.000Z,"{'USD': {'price': 0.00717633044373, 'volume_24h': 435499.04745752, 'percent_change_1h': -1.20239, 'percent_change_24h': -12.5882, 'percent_change_7d': -18.7361, 'market_cap': 652845.4626222393, 'last_updated': '2018-10-04T07:42:47.000Z'}}"
3181,ShowHand,HAND,showhand,61912434418,403000000000,,2018-08-16T00:00:00.000Z,6,949,2018-10-04T07:42:50.000Z,"{'USD': {'price': 1.03479136765e-05, 'volume_24h': 444644.117932045, 'percent_change_1h': -0.752924, 'percent_change_24h': 10.6176, 'percent_change_7d': -1.09697, 'market_cap': 640664.5268594315, 'last_updated': '2018-10-04T07:42:50.000Z'}}"
2884,Forty Seven Bank,FSBT,forty-seven-bank,3509535.10131341,3699483.44590379,,2018-07-05T00:00:00.000Z,5,963,2018-10-04T07:42:38.000Z,"{'USD': {'price': 0.167708524225, 'volume_24h': 397429.731430115, 'percent_change_1h': -0.322026, 'percent_change_24h': 1.01066, 'percent_change_7d': -3.52419, 'market_cap': 588578.9525571078, 'last_updated': '2018-10-04T07:42:38.000Z'}}"
2948,Jury.Online Token,JOT,jury-online-token,9004908.59070744,18601983.9507074,,2018-07-19T00:00:00.000Z,1,966,2018-10-04T07:42:43.000Z,"{'USD': {'price': 0.062398950125, 'volume_24h': 108740.358042486, 'percent_change_1h': 1.72783, 'percent_change_24h': 17.7025, 'percent_change_7d': 11.7572, 'market_cap': 561896.8420317376, 'last_updated': '2018-10-04T07:42:43.000Z'}}"
3091,Sapien,SPN,sapien,200822912,500000000,,2018-08-06T00:00:00.000Z,2,973,2018-10-04T07:42:47.000Z,"{'USD': {'price': 0.00270201441285, 'volume_24h': 136534.177444204, 'percent_change_1h': -0.287251, 'percent_change_24h': -5.91788, 'percent_change_7d': -2.68745, 'market_cap': 542626.4026545072, 'last_updated': '2018-10-04T07:42:47.000Z'}}"
2836,Bigbom,BBO,bigbom,318278791.168832,1999751536.60543,,2018-06-04T00:00:00.000Z,5,978,2018-10-04T07:42:47.000Z,"{'USD': {'price': 0.00160625365892, 'volume_24h': 138433.631950028, 'percent_change_1h': -0.320402, 'percent_change_24h': 4.20278, 'percent_change_7d': -7.21136, 'market_cap': 511236.47287157096, 'last_updated': '2018-10-04T07:42:47.000Z'}}"
2660,Aditus,ADI,aditus,234110888,750000000,,2018-04-21T00:00:00.000Z,9,992,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.00190908063865, 'volume_24h': 109023.188833222, 'percent_change_1h': 0.887141, 'percent_change_24h': 9.59577, 'percent_change_7d': 14.3304, 'market_cap': 446936.5635779586, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
2965,VikkyToken,VIKKY,vikkytoken,3727082537.87,12000000000,,2018-07-25T00:00:00.000Z,5,998,2018-10-04T07:42:43.000Z,"{'USD': {'price': 0.000115082271429, 'volume_24h': 643702.479097711, 'percent_change_1h': 0.0110989, 'percent_change_24h': -9.36233, 'percent_change_7d': -29.2465, 'market_cap': 428921.12426144147, 'last_updated': '2018-10-04T07:42:43.000Z'}}"
2887,Dorado,DOR,dorado,305583782.3865,695583782.3865,,2018-07-02T00:00:00.000Z,3,1006,2018-10-04T07:42:41.000Z,"{'USD': {'price': 0.00132724419961, 'volume_24h': 575003.754251498, 'percent_change_1h': -0.844754, 'percent_change_24h': -14.2654, 'percent_change_7d': 36.4686, 'market_cap': 405584.3026673666, 'last_updated': '2018-10-04T07:42:41.000Z'}}"
2966,Fox Trading,FOXT,fox-trading,7030000,9250000,,2018-07-25T00:00:00.000Z,3,1017,2018-10-04T07:42:47.000Z,"{'USD': {'price': 0.0522250164073, 'volume_24h': 249961.336915373, 'percent_change_1h': 2.85698, 'percent_change_24h': -3.87286, 'percent_change_7d': -12.6526, 'market_cap': 367141.86534331896, 'last_updated': '2018-10-04T07:42:47.000Z'}}"
2849,Hurify,HUR,hurify,193458471.053786,273225000,,2018-06-07T00:00:00.000Z,6,1022,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.00184187375305, 'volume_24h': 63531.616559779, 'percent_change_1h': -0.634139, 'percent_change_24h': -1.99359, 'percent_change_7d': -11.7677, 'market_cap': 356326.0801391516, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
2944,Elysian,ELY,elysian,80037471.7116667,260000000,1000000000,2018-07-19T00:00:00.000Z,19,1058,2018-10-04T07:42:41.000Z,"{'USD': {'price': 0.00307566717665, 'volume_24h': 274665.070129123, 'percent_change_1h': -0.231429, 'percent_change_24h': -3.46055, 'percent_change_7d': -4.27721, 'market_cap': 246168.62464562617, 'last_updated': '2018-10-04T07:42:41.000Z'}}"
3121,IGToken,IG,igtoken,1740774250.74,10000000000,,2018-08-09T00:00:00.000Z,5,1063,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.000135199535116, 'volume_24h': 230958.808000025, 'percent_change_1h': 0.33311, 'percent_change_24h': -3.22196, 'percent_change_7d': 7.55326, 'market_cap': 235351.86944195122, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
2272,Soma,SCT,soma,6667555.03573702,14418075.1393107,,2017-12-13T00:00:00.000Z,3,1069,2018-10-04T07:42:34.000Z,"{'USD': {'price': 0.0315695724662, 'volume_24h': 73912.2610849698, 'percent_change_1h': -0.268085, 'percent_change_24h': -27.1602, 'percent_change_7d': -34.9688, 'market_cap': 210491.8618730766, 'last_updated': '2018-10-04T07:42:34.000Z'}}"
3030,BrokerNekoNetwork,BNN,brokernekonetwork,2994585915.98829,16800000000,,2018-08-02T00:00:00.000Z,4,1073,2018-10-04T07:42:49.000Z,"{'USD': {'price': 6.55139921485e-05, 'volume_24h': 47117.4187874976, 'percent_change_1h': -0.0652481, 'percent_change_24h': -12.6845, 'percent_change_7d': -13.2969, 'market_cap': 196187.2781880655, 'last_updated': '2018-10-04T07:42:49.000Z'}}"
2704,Transcodium,TNS,transcodium,40553570.9335735,88600000,,2018-05-04T00:00:00.000Z,7,1090,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.003823283764, 'volume_24h': 76391.1683026211, 'percent_change_1h': 0.568181, 'percent_change_24h': 2.83799, 'percent_change_7d': 9.51644, 'market_cap': 155047.80932255386, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
2960,Tourist Token,TOTO,tourist-token,4078732241.51976,7599974662.57506,,2018-07-25T00:00:00.000Z,6,1091,2018-10-04T07:42:45.000Z,"{'USD': {'price': 3.74935951284e-05, 'volume_24h': 173669.708478533, 'percent_change_1h': 1.52946, 'percent_change_24h': 0.841364, 'percent_change_7d': -12.4179, 'market_cap': 152926.3353006933, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
2024,WhaleCoin,WHL,whalecoin,10192294,10192294,,2017-10-07T00:00:00.000Z,2,1099,2018-10-04T07:42:25.000Z,"{'USD': {'price': 0.0136597006539, 'volume_24h': 112761.135105062, 'percent_change_1h': -0.77411, 'percent_change_24h': 0.360855, 'percent_change_7d': -7.06284, 'market_cap': 139223.68501654104, 'last_updated': '2018-10-04T07:42:25.000Z'}}"
2415,ArbitrageCT,ARCT,arbitragect,90313616.5,151387616.5,,2018-01-17T00:00:00.000Z,4,1100,2018-10-04T07:42:37.000Z,"{'USD': {'price': 0.00151778298885, 'volume_24h': 59553.93082179, 'percent_change_1h': 0.359905, 'percent_change_24h': -4.42492, 'percent_change_7d': 0.205745, 'market_cap': 137076.4707852227, 'last_updated': '2018-10-04T07:42:37.000Z'}}"
3321,BunnyToken,BUNNY,bunnytoken,28559348.9179,407562867.211,,2018-09-20T00:00:00.000Z,3,1106,2018-10-04T07:42:51.000Z,"{'USD': {'price': 0.00427490401053, 'volume_24h': 25993.8695241558, 'percent_change_1h': 0.878802, 'percent_change_24h': -14.6575, 'percent_change_7d': 81.9948, 'market_cap': 122088.47522725632, 'last_updated': '2018-10-04T07:42:51.000Z'}}"
2583,Octoin Coin,OCC,octoin-coin,406626.15006395,969950.3047709,,2018-03-12T00:00:00.000Z,5,1107,2018-10-04T07:42:37.000Z,"{'USD': {'price': 0.298729523608, 'volume_24h': 709420.855921938, 'percent_change_1h': -2.6694, 'percent_change_24h': 0.843646, 'percent_change_7d': 193.392, 'market_cap': 121471.23609515889, 'last_updated': '2018-10-04T07:42:37.000Z'}}"
2752,Datarius Credit,DTRC,datarius-credit,127756070.513286,239992867.336774,,2018-05-21T00:00:00.000Z,5,1110,2018-10-04T07:42:38.000Z,"{'USD': {'price': 0.00092103092122, 'volume_24h': 326168.463487402, 'percent_change_1h': -0.0573208, 'percent_change_24h': 0.764758, 'percent_change_7d': -25.0199, 'market_cap': 117667.29131629907, 'last_updated': '2018-10-04T07:42:38.000Z'}}"
3256,Bitether,BTR,bitether,20359286.1000001,550000000,,2018-09-07T00:00:00.000Z,2,1119,2018-10-04T07:42:49.000Z,"{'USD': {'price': 0.00452493561882, 'volume_24h': 42220.0893125427, 'percent_change_1h': -0.169976, 'percent_change_24h': 1.57762, 'percent_change_7d': -0.0184609, 'market_cap': 92124.45884763738, 'last_updated': '2018-10-04T07:42:49.000Z'}}"
2923,XMCT,XMCT,xmct,12922311.8630942,700000000,,2018-07-15T00:00:00.000Z,3,1134,2018-10-04T07:42:43.000Z,"{'USD': {'price': 0.00450033393027, 'volume_24h': 133579.553680196, 'percent_change_1h': -1.24703, 'percent_change_24h': -6.03886, 'percent_change_7d': -14.161, 'market_cap': 58154.71853501337, 'last_updated': '2018-10-04T07:42:43.000Z'}}"
3189,Mainstream For The Underground,MFTU,mainstream-for-the-underground,245000000,1400000000,,2018-08-16T00:00:00.000Z,5,1137,2018-10-04T07:42:48.000Z,"{'USD': {'price': 0.000205664802859, 'volume_24h': 9374.24792024713, 'percent_change_1h': -4.68059, 'percent_change_24h': -21.8462, 'percent_change_7d': -22.8304, 'market_cap': 50387.876700455, 'last_updated': '2018-10-04T07:42:48.000Z'}}"
2706,Plancoin,PLAN,plancoin,5472115.39271085,5472115.39271085,35000000,2018-05-04T00:00:00.000Z,2,1139,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.00788197264737, 'volume_24h': 12393.9620425499, 'percent_change_1h': -4.05656, 'percent_change_24h': -2.01512, 'percent_change_7d': 5.95915, 'market_cap': 43131.06384859927, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
3056,Thore Cash,TCH,thore-cash,5103311,111111111,,2018-08-06T00:00:00.000Z,4,1142,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.00685642589731, 'volume_24h': 8125.56182604089, 'percent_change_1h': 1.76883, 'percent_change_24h': -0.244768, 'percent_change_7d': 1.83073, 'market_cap': 34990.47370242699, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
1210,Cabbage,CAB,cabbage,10499995.91,10499995.91,,2016-04-04T00:00:00.000Z,1,1144,2018-10-04T07:42:24.000Z,"{'USD': {'price': 0.00262732421579, 'volume_24h': 103984.237812541, 'percent_change_1h': -0.058737, 'percent_change_24h': 5.29531, 'percent_change_7d': 27.9559, 'market_cap': 27586.893520038957, 'last_updated': '2018-10-04T07:42:24.000Z'}}"
3271,Ether Kingdoms Token,IMP,ether-kingdoms-token,349022.6506759,13000000,,2018-09-12T00:00:00.000Z,3,1147,2018-10-04T07:42:49.000Z,"{'USD': {'price': 0.0601786958624, 'volume_24h': 10885.8814398108, 'percent_change_1h': -7.74532, 'percent_change_24h': -12.1662, 'percent_change_7d': -19.1748, 'market_cap': 21003.727944113663, 'last_updated': '2018-10-04T07:42:49.000Z'}}"
2182,EagleCoin,EAGLE,eaglecoin,2093420.57292626,3633153.2778,,2017-11-16T00:00:00.000Z,1,1148,2018-10-04T07:42:37.000Z,"{'USD': {'price': 0.00197049316184, 'volume_24h': 811.186351625198, 'percent_change_1h': -0.0588426, 'percent_change_24h': 32.8304, 'percent_change_7d': -74.3976, 'market_cap': 4125.07092380637, 'last_updated': '2018-10-04T07:42:37.000Z'}}"
1846,GeyserCoin,GSR,geysercoin,46863.9,599333.924874,4500000,2017-07-27T00:00:00.000Z,2,1149,2018-10-04T07:42:34.000Z,"{'USD': {'price': 0.0622675839142, 'volume_24h': 1590.87556360783, 'percent_change_1h': -0.0587431, 'percent_change_24h': 28.8934, 'percent_change_7d': 3.3041, 'market_cap': 2918.1018257966775, 'last_updated': '2018-10-04T07:42:34.000Z'}}"
2224,POLY AI,AI,poly-ai,2281981.07605701,29000000,,2017-11-24T00:00:00.000Z,4,1617,2018-10-04T07:42:36.000Z,"{'USD': {'price': 7.17547395944e-05, 'volume_24h': 50.9234417559092, 'percent_change_1h': -0.273439, 'percent_change_24h': 10.6673, 'percent_change_7d': -6.43883, 'market_cap': 163.74295787181944, 'last_updated': '2018-10-04T07:42:36.000Z'}}"
1832,HarmonyCoin,HMC,harmonycoin-hmc,561235.032413483,33565561235.0324,67130000000,2017-07-24T00:00:00.000Z,2,1619,2018-10-04T07:42:30.000Z,"{'USD': {'price': 0.000152270539205, 'volume_24h': 94.2782453283585, 'percent_change_1h': -3.6742, 'percent_change_24h': -20.1341, 'percent_change_7d': -21.6131, 'market_cap': 85.4595610063367, 'last_updated': '2018-10-04T07:42:30.000Z'}}"
3351,ZB,ZB,zb,,2100000000,,2018-09-27T00:00:00.000Z,14,1620,2018-10-04T07:42:48.000Z,"{'USD': {'price': 0.25829005209, 'volume_24h': 274961668.423726, 'percent_change_1h': -0.159043, 'percent_change_24h': 0.946427, 'percent_change_7d': None, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:48.000Z'}}"
2596,CK USD,CKUSD,ckusd,,,,2018-03-20T00:00:00.000Z,30,1621,2018-10-04T07:42:51.000Z,"{'USD': {'price': 0.987712906225, 'volume_24h': 131264151.949122, 'percent_change_1h': 0.137162, 'percent_change_24h': 0.372066, 'percent_change_7d': -0.12337, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:51.000Z'}}"
2013,Infinity Economics,XIN,infinity-economics,,9000000000,,2017-10-02T00:00:00.000Z,11,1622,2018-10-04T07:42:35.000Z,"{'USD': {'price': 0.00441764679608, 'volume_24h': 44853155.0300923, 'percent_change_1h': -2.32031, 'percent_change_24h': 3.57158, 'percent_change_7d': -5.927, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:35.000Z'}}"
2900,Project Pai,PAI,project-pai,,1660363531.24784,,2018-07-05T00:00:00.000Z,10,1623,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.178086569945, 'volume_24h': 8740899.0595352, 'percent_change_1h': -0.107097, 'percent_change_24h': -0.267512, 'percent_change_7d': -6.72621, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
3116,Insight Chain,INB,insight-chain,,10000000000,,2018-08-08T00:00:00.000Z,2,1624,2018-10-04T07:42:47.000Z,"{'USD': {'price': 0.367856651043, 'volume_24h': 6641550.63620151, 'percent_change_1h': -0.694246, 'percent_change_24h': 1.47277, 'percent_change_7d': -0.458389, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:47.000Z'}}"
3295,BUMO,BU,bumo,,1500000000,,2018-09-14T00:00:00.000Z,14,1625,2018-10-04T07:42:50.000Z,"{'USD': {'price': 0.222234545612, 'volume_24h': 6166676.5522239, 'percent_change_1h': -0.258943, 'percent_change_24h': 3.8911, 'percent_change_7d': 6.73039, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:50.000Z'}}"
3147,HYCON,HYC,hycon,,2949784568.88889,,2018-08-10T00:00:00.000Z,5,1626,2018-10-04T07:42:49.000Z,"{'USD': {'price': 0.0210072945016, 'volume_24h': 4244970.19211722, 'percent_change_1h': -0.268574, 'percent_change_24h': 1.35626, 'percent_change_7d': -0.706031, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:49.000Z'}}"
2843,Ether Zero,ETZ,ether-zero,,194000000,,2018-06-05T00:00:00.000Z,6,1627,2018-10-04T07:42:38.000Z,"{'USD': {'price': 0.243948343705, 'volume_24h': 4068728.1186667, 'percent_change_1h': 1.52191, 'percent_change_24h': 14.4929, 'percent_change_7d': 49.9505, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:38.000Z'}}"
2928,PlayCoin,PLY,playcoin,,1000000000,,2018-07-15T00:00:00.000Z,6,1628,2018-10-04T07:42:40.000Z,"{'USD': {'price': 0.128229367163, 'volume_24h': 3478057.56084576, 'percent_change_1h': -0.597518, 'percent_change_24h': -8.03299, 'percent_change_7d': -19.9437, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:40.000Z'}}"
2846,FuturoCoin,FTO,futurocoin,,100000000,,2018-06-07T00:00:00.000Z,9,1629,2018-10-04T07:42:45.000Z,"{'USD': {'price': 12.196789631, 'volume_24h': 3130558.7126005, 'percent_change_1h': -2.1449, 'percent_change_24h': 15.3299, 'percent_change_7d': 88.4402, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
3330,Paxos Standard Token,PAX,paxos-standard-token,,13166387.16,,2018-09-27T00:00:00.000Z,9,1630,2018-10-04T07:42:48.000Z,"{'USD': {'price': 1.00661295929, 'volume_24h': 2664066.4447764, 'percent_change_1h': 0.148203, 'percent_change_24h': 0.220077, 'percent_change_7d': None, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:48.000Z'}}"
2734,EduCoin,EDU,edu-coin,,15000000000,,2018-05-15T00:00:00.000Z,2,1631,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.000442971198364, 'volume_24h': 2115900.85464559, 'percent_change_1h': 1.72508, 'percent_change_24h': 4.34759, 'percent_change_7d': -0.954883, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
3370,Nerves,NER,nerves,,10000000000,,2018-10-02T00:00:00.000Z,3,1632,2018-10-04T07:42:50.000Z,"{'USD': {'price': 0.00139819524596, 'volume_24h': 1895572.72864735, 'percent_change_1h': 3.1011, 'percent_change_24h': 9.12758, 'percent_change_7d': None, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:50.000Z'}}"
2282,Super Bitcoin,SBTC,super-bitcoin,,,21210000,2017-12-15T00:00:00.000Z,19,1633,2018-10-04T07:42:42.000Z,"{'USD': {'price': 5.64059384783, 'volume_24h': 1828726.8692042, 'percent_change_1h': 1.0085, 'percent_change_24h': 2.83751, 'percent_change_7d': -1.02289, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:42.000Z'}}"
